GO_ID,ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
GO:0003844,MF,"1,4-alpha-glucan branching enzyme activity",1,0,1,1,""
GO:0003860,MF,3-hydroxyisobutyryl-CoA hydrolase activity,1,0,1,1,""
GO:0003863,MF,branched-chain 2-oxo acid dehydrogenase activity,2,0,1,1,""
GO:0003870,MF,5-aminolevulinate synthase activity,1,0,1,1,""
GO:0003874,MF,6-pyruvoyltetrahydropterin synthase activity,1,0,1,1,""
GO:0003884,MF,D-amino-acid oxidase activity,2,0,1,1,""
GO:0003906,MF,DNA-(apurinic or apyrimidinic site) endonuclease activity,15,0,1,1,""
GO:0003908,MF,methylated-DNA-[protein]-cysteine S-methyltransferase activity,1,0,1,1,""
GO:0003938,MF,IMP dehydrogenase activity,2,0,1,1,""
GO:0003940,MF,L-iduronidase activity,1,0,1,1,""
GO:0003945,MF,N-acetyllactosamine synthase activity,5,0,1,1,""
GO:0003976,MF,UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity,2,0,1,1,""
GO:0003986,MF,acetyl-CoA hydrolase activity,3,0,1,1,""
GO:0004014,MF,adenosylmethionine decarboxylase activity,1,0,1,1,""
GO:0004020,MF,adenylylsulfate kinase activity,2,0,1,1,""
GO:0004028,MF,3-chloroallyl aldehyde dehydrogenase activity,5,0,1,1,""
GO:0004030,MF,aldehyde dehydrogenase [NAD(P)+] activity,23,0,1,1,""
GO:0004050,MF,apyrase activity,4,0,1,1,""
GO:0004075,MF,biotin carboxylase activity,1,0,1,1,""
GO:0004096,MF,catalase activity,3,0,1,1,""
GO:0004119,MF,"3',5'-cGMP-inhibited cyclic-nucleotide phosphodiesterase activity",1,0,1,1,""
GO:0004134,MF,4-alpha-glucanotransferase activity,1,0,1,1,""
GO:0004135,MF,"amylo-alpha-1,6-glucosidase activity",1,0,1,1,""
GO:0004136,MF,deoxyadenosine kinase activity,3,0,1,1,""
GO:0004140,MF,dephospho-CoA kinase activity,2,0,1,1,""
GO:0004143,MF,ATP-dependent diacylglycerol kinase activity,10,0,1,1,""
GO:0004152,MF,dihydroorotate dehydrogenase activity,1,0,1,1,""
GO:0004157,MF,dihydropyrimidinase activity,2,0,1,1,""
GO:0004165,MF,delta(3)-delta(2)-enoyl-CoA isomerase activity,4,0,1,1,""
GO:0004167,MF,dopachrome isomerase activity,3,0,1,1,""
GO:0004298,MF,threonine-type endopeptidase activity,9,0,1,1,""
GO:0004301,MF,epoxide hydrolase activity,8,0,1,1,""
GO:0004314,MF,[acyl-carrier-protein] S-malonyltransferase activity,2,0,1,1,""
GO:0004334,MF,fumarylacetoacetase activity,1,0,1,1,""
GO:0004351,MF,glutamate decarboxylase activity,2,0,1,1,""
GO:0004356,MF,glutamine synthetase activity,1,0,1,1,""
GO:0004359,MF,glutaminase activity,4,0,1,1,""
GO:0004372,MF,glycine hydroxymethyltransferase activity,2,0,1,1,""
GO:0004382,MF,GDP phosphatase activity,10,0,1,1,""
GO:0004415,MF,hyalurononglucosaminidase activity,8,0,1,1,""
GO:0004427,MF,inorganic diphosphate phosphatase activity,5,0,1,1,""
GO:0004435,MF,"phosphatidylinositol-4,5-bisphosphate phospholipase C activity",25,0,1,1,""
GO:0004447,MF,iodide peroxidase activity,1,0,1,1,""
GO:0004475,MF,mannose-1-phosphate guanylyltransferase (GTP) activity,1,0,1,1,""
GO:0004477,MF,methenyltetrahydrofolate cyclohydrolase activity,3,0,1,1,""
GO:0004482,MF,mRNA 5'-cap (guanine-N7-)-methyltransferase activity,1,0,1,1,""
GO:0004502,MF,kynurenine 3-monooxygenase activity,1,0,1,1,""
GO:0004510,MF,tryptophan 5-monooxygenase activity,2,0,1,1,""
GO:0004555,MF,"alpha,alpha-trehalase activity",1,0,1,1,""
GO:0004566,MF,beta-glucuronidase activity,3,0,1,1,""
GO:0004574,MF,"oligo-1,6-glucosidase activity",1,0,1,1,""
GO:0004588,MF,orotate phosphoribosyltransferase activity,1,0,1,1,""
GO:0004590,MF,orotidine-5'-phosphate decarboxylase activity,1,0,1,1,""
GO:0004608,MF,phosphatidylethanolamine N-methyltransferase activity,1,0,1,1,""
GO:0004610,MF,phosphoacetylglucosamine mutase activity,1,0,1,1,""
GO:0004622,MF,phosphatidylcholine lysophospholipase A1 activity,23,0,1,1,""
GO:0004656,MF,procollagen-proline 4-dioxygenase activity,4,0,1,1,""
GO:0004663,MF,Rab geranylgeranyltransferase activity,4,0,1,1,""
GO:0004676,MF,3-phosphoinositide-dependent protein kinase activity,1,0,1,1,""
GO:0004683,MF,calcium/calmodulin-dependent protein kinase activity,24,0,1,1,""
GO:0004691,MF,cAMP-dependent protein kinase activity,5,0,1,1,""
GO:0004706,MF,JUN kinase kinase kinase activity,8,0,1,1,""
GO:0004723,MF,calcium-dependent protein serine/threonine phosphatase activity,7,0,1,1,""
GO:0004726,MF,non-membrane spanning protein tyrosine phosphatase activity,12,0,1,1,""
GO:0004743,MF,pyruvate kinase activity,2,0,1,1,""
GO:0004745,MF,all-trans-retinol dehydrogenase (NAD+) activity,20,0,1,1,""
GO:0004749,MF,ribose phosphate diphosphokinase activity,1,0,1,1,""
GO:0004753,MF,saccharopine dehydrogenase activity,1,0,1,1,""
GO:0004754,MF,"saccharopine dehydrogenase (NAD+, L-lysine-forming) activity",1,0,1,1,""
GO:0004758,MF,serine C-palmitoyltransferase activity,5,0,1,1,""
GO:0004777,MF,succinate-semialdehyde dehydrogenase (NAD+) activity,1,0,1,1,""
GO:0004779,MF,sulfate adenylyltransferase activity,2,0,1,1,""
GO:0004781,MF,sulfate adenylyltransferase (ATP) activity,2,0,1,1,""
GO:0004793,MF,threonine aldolase activity,2,0,1,1,""
GO:0004801,MF,transaldolase activity,1,0,1,1,""
GO:0004803,MF,transposase activity,2,0,1,1,""
GO:0004810,MF,CCA tRNA nucleotidyltransferase activity,1,0,1,1,""
GO:0004816,MF,asparagine-tRNA ligase activity,2,0,1,1,""
GO:0004819,MF,glutamine-tRNA ligase activity,1,0,1,1,""
GO:0004844,MF,uracil DNA N-glycosylase activity,4,0,1,1,""
GO:0004850,MF,uridine phosphorylase activity,2,0,1,1,""
GO:0004857,MF,enzyme inhibitor activity,446,0,1,1,""
GO:0004861,MF,cyclin-dependent protein serine/threonine kinase inhibitor activity,13,0,1,1,""
GO:0004879,MF,nuclear receptor activity,58,0,1,1,""
GO:0004904,MF,interferon receptor activity,5,0,1,1,""
GO:0004909,MF,"interleukin-1, type I, activating receptor activity",2,0,1,1,""
GO:0004910,MF,"interleukin-1, type II, blocking receptor activity",1,0,1,1,""
GO:0004937,MF,alpha1-adrenergic receptor activity,3,0,1,1,""
GO:0004950,MF,chemokine receptor activity,29,0,1,1,""
GO:0004954,MF,prostanoid receptor activity,11,0,1,1,""
GO:0004974,MF,leukotriene receptor activity,3,0,1,1,""
GO:0004983,MF,neuropeptide Y receptor activity,8,0,1,1,""
GO:0005020,MF,stem cell factor receptor activity,1,0,1,1,""
GO:0005034,MF,osmosensor activity,7,0,1,1,""
GO:0005046,MF,KDEL sequence binding,3,0,1,1,""
GO:0005053,MF,peroxisome matrix targeting signal-2 binding,2,0,1,1,""
GO:0005113,MF,patched binding,8,0,1,1,""
GO:0005119,MF,smoothened binding,4,0,1,1,""
GO:0005129,MF,granulocyte macrophage colony-stimulating factor receptor binding,1,0,1,1,""
GO:0005130,MF,granulocyte colony-stimulating factor receptor binding,1,0,1,1,""
GO:0005133,MF,type II interferon receptor binding,2,0,1,1,""
GO:0005147,MF,oncostatin-M receptor binding,1,0,1,1,""
GO:0005150,MF,"interleukin-1, type I receptor binding",2,0,1,1,""
GO:0005151,MF,"interleukin-1, type II receptor binding",2,0,1,1,""
GO:0005167,MF,neurotrophin TRK receptor binding,6,0,1,1,""
GO:0005168,MF,neurotrophin TRKA receptor binding,6,0,1,1,""
GO:0005174,MF,CD40 receptor binding,1,0,1,1,""
GO:0005176,MF,ErbB-2 class receptor binding,3,0,1,1,""
GO:0005184,MF,neuropeptide hormone activity,31,0,1,1,""
GO:0005252,MF,open rectifier potassium channel activity,1,0,1,1,""
GO:0005267,MF,potassium channel activity,121,0,1,1,""
GO:0005297,MF,proline:proton symporter activity,2,0,1,1,""
GO:0005308,MF,creatine transmembrane transporter activity,3,0,1,1,""
GO:0005313,MF,L-glutamate transmembrane transporter activity,15,0,1,1,""
GO:0005314,MF,high-affinity L-glutamate transmembrane transporter activity,5,0,1,1,""
GO:0005326,MF,neurotransmitter transmembrane transporter activity,19,0,1,1,""
GO:0005328,MF,neurotransmitter:sodium symporter activity,1,0,1,1,""
GO:0005350,MF,pyrimidine nucleobase transmembrane transporter activity,7,0,1,1,""
GO:0005368,MF,taurine transmembrane transporter activity,5,0,1,1,""
GO:0005375,MF,copper ion transmembrane transporter activity,6,0,1,1,""
GO:0005456,MF,CMP-N-acetylneuraminate transmembrane transporter activity,1,0,1,1,""
GO:0005459,MF,UDP-galactose transmembrane transporter activity,2,0,1,1,""
GO:0005461,MF,UDP-glucuronate transmembrane transporter activity,2,0,1,1,""
GO:0005463,MF,UDP-N-acetylgalactosamine transmembrane transporter activity,2,0,1,1,""
GO:0005503,MF,all-trans retinal binding,5,0,1,1,""
GO:0005504,MF,fatty acid binding,45,0,1,1,""
GO:0005507,MF,copper ion binding,57,0,1,1,""
GO:0005513,BP,detection of calcium ion,15,0,1,1,""
GO:0005518,MF,collagen binding,65,0,1,1,""
GO:0005527,MF,macrolide binding,12,0,1,1,""
GO:0005595,CC,collagen type XII trimer,1,0,1,1,""
GO:0005641,CC,nuclear envelope lumen,11,0,1,1,""
GO:0005643,CC,nuclear pore,86,0,1,1,""
GO:0005652,CC,nuclear lamina,13,0,1,1,""
GO:0005658,CC,alpha DNA polymerase:primase complex,4,0,1,1,""
GO:0005664,CC,nuclear origin of replication recognition complex,8,0,1,1,""
GO:0005685,CC,U1 snRNP,19,0,1,1,""
GO:0005691,CC,U6atac snRNP,2,0,1,1,""
GO:0005758,CC,mitochondrial intermembrane space,87,0,1,1,""
GO:0005762,CC,mitochondrial large ribosomal subunit,52,0,1,1,""
GO:0005771,CC,multivesicular body,66,0,1,1,""
GO:0005775,CC,vacuolar lumen,169,0,1,1,""
GO:0005818,CC,aster,10,0,1,1,""
GO:0005827,CC,polar microtubule,5,0,1,1,""
GO:0005833,CC,hemoglobin complex,11,0,1,1,""
GO:0005839,CC,proteasome core complex,20,0,1,1,""
GO:0005852,CC,eukaryotic translation initiation factor 3 complex,13,0,1,1,""
GO:0005861,CC,troponin complex,9,0,1,1,""
GO:0005871,CC,kinesin complex,47,0,1,1,""
GO:0005879,CC,axonemal microtubule,52,0,1,1,""
GO:0005883,CC,neurofilament,11,0,1,1,""
GO:0005890,CC,sodium:potassium-exchanging ATPase complex,11,0,1,1,""
GO:0005915,CC,zonula adherens,8,0,1,1,""
GO:0005940,CC,septin ring,12,0,1,1,""
GO:0005943,CC,"phosphatidylinositol 3-kinase complex, class IA",7,0,1,1,""
GO:0005960,CC,glycine cleavage complex,2,0,1,1,""
GO:0005976,BP,polysaccharide metabolic process,88,0,1,1,""
GO:0005978,BP,glycogen biosynthetic process,42,0,1,1,""
GO:0005980,BP,glycogen catabolic process,26,0,1,1,""
GO:0005982,BP,starch metabolic process,1,0,1,1,""
GO:0005983,BP,starch catabolic process,1,0,1,1,""
GO:0005991,BP,trehalose metabolic process,1,0,1,1,""
GO:0005993,BP,trehalose catabolic process,1,0,1,1,""
GO:0005997,BP,xylulose metabolic process,2,0,1,1,""
GO:0006006,BP,glucose metabolic process,150,0,1,1,""
GO:0006026,BP,aminoglycan catabolic process,32,0,1,1,""
GO:0006110,BP,regulation of glycolytic process,46,0,1,1,""
GO:0006111,BP,regulation of gluconeogenesis,42,0,1,1,""
GO:0006123,BP,"mitochondrial electron transport, cytochrome c to oxygen",17,0,1,1,""
GO:0006140,BP,regulation of nucleotide metabolic process,77,0,1,1,""
GO:0006170,BP,dAMP biosynthetic process,3,0,1,1,""
GO:0006207,BP,'de novo' pyrimidine nucleobase biosynthetic process,9,0,1,1,""
GO:0006214,BP,thymidine catabolic process,1,0,1,1,""
GO:0006217,BP,deoxycytidine catabolic process,1,0,1,1,""
GO:0006218,BP,uridine catabolic process,2,0,1,1,""
GO:0006231,BP,dTMP biosynthetic process,5,0,1,1,""
GO:0006248,BP,CMP catabolic process,6,0,1,1,""
GO:0006261,BP,DNA-templated DNA replication,160,0,1,1,""
GO:0006270,BP,DNA replication initiation,36,0,1,1,""
GO:0006282,BP,regulation of DNA repair,222,0,1,1,""
GO:0006285,BP,"base-excision repair, AP site formation",12,0,1,1,""
GO:0006289,BP,nucleotide-excision repair,84,0,1,1,""
GO:0006310,BP,DNA recombination,316,0,1,1,""
GO:0006311,BP,meiotic gene conversion,2,0,1,1,""
GO:0006313,BP,DNA transposition,2,0,1,1,""
GO:0006352,BP,DNA-templated transcription initiation,246,0,1,1,""
GO:0006364,BP,rRNA processing,225,0,1,1,""
GO:0006368,BP,transcription elongation by RNA polymerase II,139,0,1,1,""
GO:0006369,BP,termination of RNA polymerase II transcription,13,0,1,1,""
GO:0006376,BP,mRNA splice site recognition,34,0,1,1,""
GO:0006386,BP,termination of RNA polymerase III transcription,17,0,1,1,""
GO:0006425,BP,glutaminyl-tRNA aminoacylation,1,0,1,1,""
GO:0006473,BP,protein acetylation,31,0,1,1,""
GO:0006474,BP,N-terminal protein amino acid acetylation,5,0,1,1,""
GO:0006477,BP,protein sulfation,4,0,1,1,""
GO:0006501,BP,C-terminal protein lipidation,4,0,1,1,""
GO:0006525,BP,arginine metabolic process,20,0,1,1,""
GO:0006527,BP,L-arginine catabolic process,8,0,1,1,""
GO:0006540,BP,gamma-aminobutyrate shunt,2,0,1,1,""
GO:0006543,BP,L-glutamine catabolic process,3,0,1,1,""
GO:0006544,BP,glycine metabolic process,10,0,1,1,""
GO:0006546,BP,glycine catabolic process,3,0,1,1,""
GO:0006553,BP,lysine metabolic process,9,0,1,1,""
GO:0006555,BP,methionine metabolic process,13,0,1,1,""
GO:0006556,BP,S-adenosylmethionine biosynthetic process,4,0,1,1,""
GO:0006578,BP,amino-acid betaine biosynthetic process,7,0,1,1,""
GO:0006600,BP,creatine metabolic process,2,0,1,1,""
GO:0006601,BP,creatine biosynthetic process,2,0,1,1,""
GO:0006605,BP,protein targeting,192,0,1,1,""
GO:0006614,BP,SRP-dependent cotranslational protein targeting to membrane,21,0,1,1,""
GO:0006616,BP,"SRP-dependent cotranslational protein targeting to membrane, translocation",10,0,1,1,""
GO:0006625,BP,protein targeting to peroxisome,9,0,1,1,""
GO:0006664,BP,glycolipid metabolic process,115,0,1,1,""
GO:0006670,BP,sphingosine metabolic process,22,0,1,1,""
GO:0006679,BP,glucosylceramide biosynthetic process,5,0,1,1,""
GO:0006683,BP,galactosylceramide catabolic process,2,0,1,1,""
GO:0006689,BP,ganglioside catabolic process,8,0,1,1,""
GO:0006710,BP,androgen catabolic process,5,0,1,1,""
GO:0006729,BP,tetrahydrobiopterin biosynthetic process,7,0,1,1,""
GO:0006741,BP,NADP+ biosynthetic process,5,0,1,1,""
GO:0006768,BP,biotin metabolic process,4,0,1,1,""
GO:0006780,BP,uroporphyrinogen III biosynthetic process,2,0,1,1,""
GO:0006783,BP,heme biosynthetic process,25,0,1,1,""
GO:0006784,BP,heme A biosynthetic process,10,0,1,1,""
GO:0006808,BP,regulation of nitrogen utilization,1,0,1,1,""
GO:0006825,BP,copper ion transport,14,0,1,1,""
GO:0006833,BP,water transport,25,0,1,1,""
GO:0006858,BP,extracellular transport,23,0,1,1,""
GO:0006862,BP,nucleotide transport,45,0,1,1,""
GO:0006864,BP,pyrimidine nucleotide transport,4,0,1,1,""
GO:0006867,BP,asparagine transport,3,0,1,1,""
GO:0006878,BP,intracellular copper ion homeostasis,12,0,1,1,""
GO:0006983,BP,ER overload response,8,0,1,1,""
GO:0006995,BP,cellular response to nitrogen starvation,12,0,1,1,""
GO:0006999,BP,nuclear pore organization,15,0,1,1,""
GO:0007004,BP,telomere maintenance via telomerase,57,0,1,1,""
GO:0007029,BP,endoplasmic reticulum organization,83,0,1,1,""
GO:0007035,BP,vacuolar acidification,32,0,1,1,""
GO:0007043,BP,cell-cell junction assembly,137,0,1,1,""
GO:0007044,BP,cell-substrate junction assembly,89,0,1,1,""
GO:0007080,BP,mitotic metaphase chromosome alignment,66,0,1,1,""
GO:0007099,BP,centriole replication,45,0,1,1,""
GO:0007100,BP,mitotic centrosome separation,13,0,1,1,""
GO:0007127,BP,meiosis I,109,0,1,1,""
GO:0007161,BP,calcium-independent cell-matrix adhesion,3,0,1,1,""
GO:0007179,BP,transforming growth factor beta receptor signaling pathway,220,0,1,1,""
GO:0007191,BP,adenylate cyclase-activating dopamine receptor signaling pathway,9,0,1,1,""
GO:0007198,BP,adenylate cyclase-inhibiting serotonin receptor signaling pathway,10,0,1,1,""
GO:0007199,BP,G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger,1,0,1,1,""
GO:0007213,BP,G protein-coupled acetylcholine receptor signaling pathway,20,0,1,1,""
GO:0007250,BP,activation of NF-kappaB-inducing kinase activity,14,0,1,1,""
GO:0007284,BP,spermatogonial cell division,2,0,1,1,""
GO:0007286,BP,spermatid development,180,0,1,1,""
GO:0007320,BP,insemination,8,0,1,1,""
GO:0007339,BP,binding of sperm to zona pellucida,26,0,1,1,""
GO:0007442,BP,hindgut morphogenesis,4,0,1,1,""
GO:0007512,BP,adult heart development,10,0,1,1,""
GO:0007522,BP,visceral muscle development,1,0,1,1,""
GO:0007525,BP,somatic muscle development,3,0,1,1,""
GO:0007599,BP,hemostasis,210,0,1,1,ITPK1
GO:0007603,BP,"phototransduction, visible light",16,0,1,1,""
GO:0007605,BP,sensory perception of sound,122,0,1,1,DCDC2
GO:0007612,BP,learning,90,0,1,1,""
GO:0007613,BP,memory,85,0,1,1,""
GO:0007614,BP,short-term memory,9,0,1,1,""
GO:0007628,BP,adult walking behavior,3,0,1,1,""
GO:0007630,BP,jump response,1,0,1,1,""
GO:0007638,BP,mechanosensory behavior,10,0,1,1,""
GO:0008046,MF,axon guidance receptor activity,10,0,1,1,""
GO:0008048,MF,calcium sensitive guanylate cyclase activator activity,5,0,1,1,""
GO:0008076,CC,voltage-gated potassium channel complex,87,0,1,1,""
GO:0008088,BP,axo-dendritic transport,75,0,1,1,""
GO:0008091,CC,spectrin,9,0,1,1,""
GO:0008094,MF,"ATP-dependent activity, acting on DNA",121,0,1,1,""
GO:0008116,MF,prostaglandin-I synthase activity,1,0,1,1,""
GO:0008137,MF,NADH dehydrogenase (ubiquinone) activity,33,0,1,1,""
GO:0008138,MF,protein tyrosine/serine/threonine phosphatase activity,25,0,1,1,""
GO:0008143,MF,poly(A) binding,22,0,1,1,""
GO:0008156,BP,negative regulation of DNA replication,27,0,1,1,""
GO:0008171,MF,O-methyltransferase activity,21,0,1,1,""
GO:0008210,BP,estrogen metabolic process,36,0,1,1,""
GO:0008234,MF,cysteine-type peptidase activity,152,0,1,1,""
GO:0008242,MF,omega peptidase activity,11,0,1,1,""
GO:0008250,CC,oligosaccharyltransferase complex,12,0,1,1,""
GO:0008266,MF,poly(U) RNA binding,23,0,1,1,""
GO:0008307,MF,structural constituent of muscle,43,0,1,1,""
GO:0008315,BP,G2/MI transition of meiotic cell cycle,7,0,1,1,""
GO:0008334,BP,histone mRNA metabolic process,27,0,1,1,""
GO:0008347,BP,glial cell migration,40,0,1,1,""
GO:0008356,BP,asymmetric cell division,11,0,1,1,""
GO:0008375,MF,acetylglucosaminyltransferase activity,41,0,1,1,""
GO:0008418,MF,protein-N-terminal asparagine amidohydrolase activity,2,0,1,1,""
GO:0008419,MF,RNA lariat debranching enzyme activity,1,0,1,1,""
GO:0008442,MF,3-hydroxyisobutyrate dehydrogenase activity,1,0,1,1,""
GO:0008443,MF,phosphofructokinase activity,6,0,1,1,""
GO:0008444,MF,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity,1,0,1,1,""
GO:0008454,MF,"alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity",3,0,1,1,""
GO:0008478,MF,pyridoxal kinase activity,1,0,1,1,""
GO:0008481,MF,sphingosine kinase activity,2,0,1,1,""
GO:0008483,MF,transaminase activity,23,0,1,1,""
GO:0008496,MF,"mannan endo-1,6-alpha-mannosidase activity",1,0,1,1,""
GO:0008527,MF,taste receptor activity,24,0,1,1,""
GO:0008534,MF,oxidized purine nucleobase lesion DNA N-glycosylase activity,3,0,1,1,""
